starttime	seconds	ctime	dtime	ttime	wait
Mon Sep 28 20:36:51 2015	1443452811	2	32	34	32
Mon Sep 28 20:36:52 2015	1443452812	3	31	34	31
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	32
Mon Sep 28 20:36:51 2015	1443452811	1	33	34	33
Mon Sep 28 20:36:51 2015	1443452811	1	33	34	33
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	32
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	33
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	33
Mon Sep 28 20:36:51 2015	1443452811	2	32	34	31
Mon Sep 28 20:36:51 2015	1443452811	2	32	34	32
Mon Sep 28 20:36:50 2015	1443452810	1	33	34	32
Mon Sep 28 20:36:50 2015	1443452810	1	33	34	33
Mon Sep 28 20:36:52 2015	1443452812	2	32	34	31
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	32
Mon Sep 28 20:36:50 2015	1443452810	1	34	34	33
Mon Sep 28 20:36:52 2015	1443452812	2	33	34	32
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	34	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	34	32
Mon Sep 28 20:36:52 2015	1443452812	2	33	34	32
Mon Sep 28 20:36:52 2015	1443452812	1	34	34	32
Mon Sep 28 20:36:50 2015	1443452810	2	32	34	31
Mon Sep 28 20:36:50 2015	1443452810	2	32	34	31
Mon Sep 28 20:36:52 2015	1443452812	1	33	34	33
Mon Sep 28 20:36:52 2015	1443452812	2	33	34	32
Mon Sep 28 20:36:51 2015	1443452811	1	34	34	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	34	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	34	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	33
Mon Sep 28 20:36:52 2015	1443452812	1	34	35	33
Mon Sep 28 20:36:52 2015	1443452812	2	33	35	32
Mon Sep 28 20:36:52 2015	1443452812	2	32	35	32
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	33
Mon Sep 28 20:36:52 2015	1443452812	2	32	35	32
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	33
Mon Sep 28 20:36:50 2015	1443452810	2	33	35	33
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:50 2015	1443452810	1	34	35	34
Mon Sep 28 20:36:52 2015	1443452812	2	33	35	32
Mon Sep 28 20:36:52 2015	1443452812	2	33	35	32
Mon Sep 28 20:36:52 2015	1443452812	1	35	35	34
Mon Sep 28 20:36:51 2015	1443452811	1	35	35	34
