starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 02 09:20:11 2015	1446436211	1	125	125	125
Mon Nov 02 09:20:11 2015	1446436211	2	128	130	128
Mon Nov 02 09:20:11 2015	1446436211	1	134	134	134
Mon Nov 02 09:20:11 2015	1446436211	2	137	139	136
Mon Nov 02 09:20:11 2015	1446436211	1	139	139	138
Mon Nov 02 09:20:11 2015	1446436211	2	141	143	141
Mon Nov 02 09:20:11 2015	1446436211	1	147	148	147
Mon Nov 02 09:20:11 2015	1446436211	1	152	152	151
Mon Nov 02 09:20:11 2015	1446436211	1	152	153	152
Mon Nov 02 09:20:11 2015	1446436211	1	162	162	162
